Method;Path;Version;Target Name;Target Path;Target Service;Name;Platform;Network;STATUS
POST;/common/ai/v1/audio/classifier;None;AV-Voice;/classify;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/audio/classifier;None;AV-Voice;/classify;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/deployments/*/audio/transcriptions;None;OpenAI-Azure;None;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/deployments/*/audio/transcriptions;None;OpenAI-Azure;None;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/deployments/*/chat/completions;None;OpenAI-Azure;None;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/deployments/*/chat/completions;None;OpenAI-Azure;None;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/chatbot/conversation;None;AV-Chat;/chatbot/conversation;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/chatbot/conversation;None;AV-Chat;/chatbot/conversation;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/copilot/chatbot/conversation/answerEvaluation;None;AV-Augmentation;/copilot/chatbot/conversation/answerEvaluation;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/copilot/chatbot/conversation/answerEvaluation;None;AV-Augmentation;/copilot/chatbot/conversation/answerEvaluation;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/speech/recognition/conversation/cognitiveservices;None;OpenAI-Azure;None;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/speech/recognition/conversation/cognitiveservices;None;OpenAI-Azure;None;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/chatbot/conversation/deactivate;None;AV-Chat;/chatbot/conversation/deactivate;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/chatbot/conversation/deactivate;None;AV-Chat;/chatbot/conversation/deactivate;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/chatbot/conversation/handover;None;AV-Chat;/chatbot/conversation/handover;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/chatbot/conversation/handover;None;AV-Chat;/chatbot/conversation/handover;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/copilot/chatbot/conversation/message;None;AV-Augmentation;/copilot/chatbot/conversation/message;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/copilot/chatbot/conversation/message;None;AV-Augmentation;/copilot/chatbot/conversation/message;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/chatbot/conversation/message;None;AV-Chat;/chatbot/conversation/message;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/chatbot/conversation/message;None;AV-Chat;/chatbot/conversation/message;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/chatbot/conversation/surveyResolution;None;AV-Chat;/chatbot/conversation/surveyResolution;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/chatbot/conversation/surveyResolution;None;AV-Chat;/chatbot/conversation/surveyResolution;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/chatbot/conversation/surveySatisfaction;None;AV-Chat;/chatbot/conversation/surveySatisfaction;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/chatbot/conversation/surveySatisfaction;None;AV-Chat;/chatbot/conversation/surveySatisfaction;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/chatbot/conversation/timeout;None;AV-Chat;/chatbot/conversation/timeout;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/chatbot/conversation/timeout;None;AV-Chat;/chatbot/conversation/timeout;N/A;common-ai-v1;apigee-hybrid;private;available
POST;/common/ai/v1/deployments/*/embeddings;None;OpenAI-Azure;None;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/ai/v1/deployments/*/embeddings;None;OpenAI-Azure;None;N/A;common-ai-v1;apigee-hybrid;private;available
GET;/common/ai/v1/chatbot/status;None;AV-Chat;/chatbot/status;N/A;common-ai-v1;apigee-hybrid;private;available
GET;/common/ai/v1/copilot/chatbot/status;None;AV-Augmentation;/copilot/chatbot/status;N/A;common-ai-v1;apigee-hybrid;public;available
GET;/common/ai/v1/copilot/chatbot/status;None;AV-Augmentation;/copilot/chatbot/status;N/A;common-ai-v1;apigee-hybrid;private;available
GET;/common/ai/v1/chatbot/status;None;AV-Chat;/chatbot/status;N/A;common-ai-v1;apigee-hybrid;public;available
DELETE;/common/ai/v1/speech/transcriptions/*;None;OpenAI-Azure;None;N/A;common-ai-v1;apigee-hybrid;private;available
DELETE;/common/ai/v1/speech/transcriptions/*;None;OpenAI-Azure;None;N/A;common-ai-v1;apigee-hybrid;public;available
GET;/common/ai/v1/speech/transcriptions/*/files;None;OpenAI-Azure;None;N/A;common-ai-v1;apigee-hybrid;private;available
GET;/common/ai/v1/speech/transcriptions/*/files;None;OpenAI-Azure;None;N/A;common-ai-v1;apigee-hybrid;public;available
POST;/common/v1/automation/request;1;TIBCO-SOA;/SOA/Enterprise/Automation/CreateRequest;CreateRequest;common-automation;apigee-hybrid;private;available
POST;/common/v1/automation/request;1;TIBCO-SOA;/SOA/Enterprise/Automation/CreateRequest;CreateRequest;common-automation;apigee-hybrid;public;available
POST;/common/v2/campaign/oce;2;TIBCO-SOA;/SONAECOM/CORP/Services/SetOCECampaign;SetOCECampaign;common-campaign;apigee-hybrid;private;available
POST;/common/v1/campaign/oce;1;TIBCO-SOA;/SONAECOM/CORP/Services/SetOCECampaign;SetOCECampaign;common-campaign;apigee-hybrid;public;deprecated
POST;/common/v1/campaign/oce;1;TIBCO-SOA;/SONAECOM/CORP/Services/SetOCECampaign;SetOCECampaign;common-campaign;apigee-hybrid;private;deprecated
POST;/common/v2/campaign/oce;2;TIBCO-SOA;/SONAECOM/CORP/Services/SetOCECampaign;SetOCECampaign;common-campaign;apigee-hybrid;public;available
POST;/common/v2/campaign/outcome;2;TIBCO-SOA;/SOA/Enterprise/Campaign/CreateCampaignOutcome;CreateCampaignOutcome;common-campaign;apigee-hybrid;private;available
POST;/common/v2/campaign/outcome;2;TIBCO-SOA;/SOA/Enterprise/Campaign/CreateCampaignOutcome;CreateCampaignOutcome;common-campaign;apigee-hybrid;public;available
POST;/common/v1/campaign/outcome;1;TIBCO-SOA;/SOA/Enterprise/Campaign/CreateCampaignOutcome;CreateCampaignOutcome;common-campaign;apigee-hybrid;public;deprecated
POST;/common/v1/campaign/outcome;1;TIBCO-SOA;/SOA/Enterprise/Campaign/CreateCampaignOutcome;CreateCampaignOutcome;common-campaign;apigee-hybrid;private;deprecated
POST;/common/v1/campaign/voice/outbound;1;TIBCO-SOA;/SOA/Enterprise/Campaign/CreateCampaignVoiceOutbound;CreateCampaignVoiceOutbound;common-campaign;apigee-hybrid;public;deprecated
POST;/common/v2/campaign/voice/outbound;2;TIBCO-SOA;/SOA/Enterprise/Campaign/CreateCampaignVoiceOutbound;CreateCampaignVoiceOutbound;common-campaign;apigee-hybrid;public;available
POST;/common/v2/campaign/voice/outbound;2;TIBCO-SOA;/SOA/Enterprise/Campaign/CreateCampaignVoiceOutbound;CreateCampaignVoiceOutbound;common-campaign;apigee-hybrid;private;available
POST;/common/v1/campaign/voice/outbound;1;TIBCO-SOA;/SOA/Enterprise/Campaign/CreateCampaignVoiceOutbound;CreateCampaignVoiceOutbound;common-campaign;apigee-hybrid;private;deprecated
POST;/common/v1/communication/link/info;1;TIBCO-SOA;/SONAECOM/CORP/Services/SetWebLinkInfo;SetWebLinkInfo;common-communication;apigee-hybrid;private;deprecated
POST;/common/v2/communication/link/info;2;TIBCO-SOA;/SONAECOM/CORP/Services/SetWebLinkInfo;SetWebLinkInfo;common-communication;apigee-hybrid;public;available
POST;/common/v1/communication/link/info;1;TIBCO-SOA;/SONAECOM/CORP/Services/SetWebLinkInfo;SetWebLinkInfo;common-communication;apigee-hybrid;public;deprecated
POST;/common/v2/communication/link/info;2;TIBCO-SOA;/SONAECOM/CORP/Services/SetWebLinkInfo;SetWebLinkInfo;common-communication;apigee-hybrid;private;available
POST;/common/v2/communication/link/info/search;2;TIBCO-SOA;/SOA/Enterprise/Operation/SearchLinkInfo/1.0;SearchLinkInfo/1.0;common-communication;apigee-hybrid;private;available
POST;/common/v2/communication/link/info/search;2;TIBCO-SOA;/SOA/Enterprise/Operation/SearchLinkInfo/1.0;SearchLinkInfo/1.0;common-communication;apigee-hybrid;public;available
POST;/common/v1/communication/preview;1;TIBCO-SOA;/SOA/Enterprise/Document/GetCommunicationPreview;GetCommunicationPreview;common-communication;apigee-hybrid;public;deprecated
POST;/common/v2/communication/preview;2;TIBCO-SOA;/SOA/Enterprise/Document/GetCommunicationPreview;GetCommunicationPreview;common-communication;apigee-hybrid;private;available
POST;/common/v2/communication/preview;2;TIBCO-SOA;/SOA/Enterprise/Document/GetCommunicationPreview;GetCommunicationPreview;common-communication;apigee-hybrid;public;available
POST;/common/v1/communication/preview;1;TIBCO-SOA;/SOA/Enterprise/Document/GetCommunicationPreview;GetCommunicationPreview;common-communication;apigee-hybrid;private;deprecated
POST;/common/v2/communication/send;2;TIBCO-SOA;/SOA/Enterprise/Document/SendCommunication;SendCommunication;common-communication;apigee-hybrid;public;deprecated
POST;/common/v2/communication/send;2;TIBCO-SOA;/SOA/Enterprise/Document/SendCommunication;SendCommunication;common-communication;apigee-hybrid;private;deprecated
POST;/common/v1/communication/send;1;TIBCO-SOA;/SOA/Enterprise/Document/SendCommunication;SendCommunication;common-communication;apigee-hybrid;public;deprecated
POST;/common/v1/communication/send;1;TIBCO-SOA;/SOA/Enterprise/Document/SendCommunication;SendCommunication;common-communication;apigee-hybrid;private;deprecated
POST;/common/v3/communication/send;3;TIBCO-SOA;/SOA/Enterprise/Document/SendCommunication;SendCommunication;common-communication;apigee-hybrid;private;available
POST;/common/v3/communication/send;3;TIBCO-SOA;/SOA/Enterprise/Document/SendCommunication;SendCommunication;common-communication;apigee-hybrid;public;available
POST;/common/v1/communication/mail/send;1;TIBCO-SOA;/SONAECOM/CORP/Services/SetSendStrongMail;SetSendStrongMail;common-communication;apigee-hybrid;private;deprecated
POST;/common/v2/communication/mail/send;2;TIBCO-SOA;/SONAECOM/CORP/Services/SetSendStrongMail;SetSendStrongMail;common-communication;apigee-hybrid;public;available
POST;/common/v1/communication/mail/send;1;TIBCO-SOA;/SONAECOM/CORP/Services/SetSendStrongMail;SetSendStrongMail;common-communication;apigee-hybrid;public;deprecated
POST;/common/v2/communication/mail/send;2;TIBCO-SOA;/SONAECOM/CORP/Services/SetSendStrongMail;SetSendStrongMail;common-communication;apigee-hybrid;private;available
POST;/common/v2/communication/sms/send;2;TIBCO-SOA;/SONAECOM/CORP/Services/SetSendSMS;SetSendSMS;common-communication;apigee-hybrid;public;available
POST;/common/v2/communication/sms/send;2;TIBCO-SOA;/SONAECOM/CORP/Services/SetSendSMS;SetSendSMS;common-communication;apigee-hybrid;private;available
POST;/common/v1/communication/sms/send;1;TIBCO-SOA;/SONAECOM/CORP/Services/SetSendSMS;SetSendSMS;common-communication;apigee-hybrid;private;deprecated
POST;/common/v1/communication/sms/send;1;TIBCO-SOA;/SONAECOM/CORP/Services/SetSendSMS;SetSendSMS;common-communication;apigee-hybrid;public;deprecated
GET;/common/v2/communication/templateDetail/{id};2;TIBCO-SOA;/SOA/Enterprise/Document/GetTemplateDetail;GetTemplateDetail;common-communication;apigee-hybrid;public;available
GET;/common/v2/communication/templateDetail/{id};2;TIBCO-SOA;/SOA/Enterprise/Document/GetTemplateDetail;GetTemplateDetail;common-communication;apigee-hybrid;private;available
GET;/common/v1/communication/templateDetail/{id};1;TIBCO-SOA;/SOA/Enterprise/Document/GetTemplateDetail;GetTemplateDetail;common-communication;apigee-hybrid;private;deprecated
GET;/common/v1/communication/templateDetail/{id};1;TIBCO-SOA;/SOA/Enterprise/Document/GetTemplateDetail;GetTemplateDetail;common-communication;apigee-hybrid;public;deprecated
GET;/common/v2/corporateUser/agent;2;TIBCO-SOA;/SOA/Enterprise/Agent/GetAgent/1.0;GetAgent/1.0;common-corporateUser;apigee-hybrid;private;available
GET;/common/v2/corporateUser/agent;2;TIBCO-SOA;/SOA/Enterprise/Agent/GetAgent/1.0;GetAgent/1.0;common-corporateUser;apigee-hybrid;public;available
GET;/common/v2/corporateUser/agent/company;2;TIBCO-SOA;/SOA/Enterprise/Agent/GetAgentCompany/1.0;GetAgentCompany/1.0;common-corporateUser;apigee-hybrid;private;available
GET;/common/v2/corporateUser/agent/company;2;TIBCO-SOA;/SOA/Enterprise/Agent/GetAgentCompany/1.0;GetAgentCompany/1.0;common-corporateUser;apigee-hybrid;public;available
GET;/common/v1/corporateUser/*;1;TIBCO-SOA;/SOA/Enterprise/CorporateUser/GetCorporateUser;GetCorporateUser;common-corporateUser;apigee-hybrid;public;deprecated
GET;/common/v2/corporateUser/*;2;TIBCO-SOA;/SOA/Enterprise/CorporateUser/GetCorporateUser;GetCorporateUser;common-corporateUser;apigee-hybrid;public;available
GET;/common/v2/corporateUser/*;2;TIBCO-SOA;/SOA/Enterprise/CorporateUser/GetCorporateUser;GetCorporateUser;common-corporateUser;apigee-hybrid;private;available
GET;/common/v1/corporateUser/*;1;TIBCO-SOA;/SOA/Enterprise/CorporateUser/GetCorporateUser;GetCorporateUser;common-corporateUser;apigee-hybrid;private;deprecated
GET;/common/v2/corporateUser/*/permission;2;TIBCO-SOA;/SOA/Enterprise/CorporateUser/GetCorporateUserPermission/1.0;GetCorporateUserPermission/1.0;common-corporateUser;apigee-hybrid;private;available
GET;/common/v1/corporateUser/*/permission;1;TIBCO-SOA;/SOA/Enterprise/CorporateUser/GetCorporateUserPermission/1.0;GetCorporateUserPermission/1.0;common-corporateUser;apigee-hybrid;public;deprecated
GET;/common/v1/corporateUser/*/permission;1;TIBCO-SOA;/SOA/Enterprise/CorporateUser/GetCorporateUserPermission/1.0;GetCorporateUserPermission/1.0;common-corporateUser;apigee-hybrid;private;deprecated
GET;/common/v2/corporateUser/*/permission;2;TIBCO-SOA;/SOA/Enterprise/CorporateUser/GetCorporateUserPermission/1.0;GetCorporateUserPermission/1.0;common-corporateUser;apigee-hybrid;public;available
PUT;/common/v2/corporateUser/structure/commercial;2;TIBCO-SOA;/SOA/Enterprise/CorporateUser/ManageCorporateCommercialStructure/1.0;ManageCorporateCommercialStructure/1.0;common-corporateUser;apigee-hybrid;private;available
PUT;/common/v2/corporateUser/structure/commercial;2;TIBCO-SOA;/SOA/Enterprise/CorporateUser/ManageCorporateCommercialStructure/1.0;ManageCorporateCommercialStructure/1.0;common-corporateUser;apigee-hybrid;public;available
POST;/common/v1/corporateUser/structure/search;1;TIBCO-SOA;/SOA/Enterprise/CorporateUser/GetCorporateUserContextStructure;GetCorporateUserContextStructure;common-corporateUser;apigee-hybrid;public;deprecated
POST;/common/v2/corporateUser/structure/search;2;TIBCO-SOA;/SOA/Enterprise/CorporateUser/GetCorporateUserContextStructure;GetCorporateUserContextStructure;common-corporateUser;apigee-hybrid;private;available
POST;/common/v1/corporateUser/structure/search;1;TIBCO-SOA;/SOA/Enterprise/CorporateUser/GetCorporateUserContextStructure;GetCorporateUserContextStructure;common-corporateUser;apigee-hybrid;private;deprecated
POST;/common/v2/corporateUser/structure/search;2;TIBCO-SOA;/SOA/Enterprise/CorporateUser/GetCorporateUserContextStructure;GetCorporateUserContextStructure;common-corporateUser;apigee-hybrid;public;available
POST;/common/v1/dataProduct/app/*/action/aggregate;None;mongodb;None;N/A;common-dataProduct;apigee-hybrid;private;available
POST;/common/v1/dataProduct/app/*/action/aggregate;None;mongodb;None;N/A;common-dataProduct;apigee-hybrid;public;available
POST;/common/v1/digital/notification/notifyVoiceEvent;1;apigee;common/v1/stream/request;N/A;common-digital;apigee-hybrid;private;available
POST;/common/v1/digital/notification/notifyVoiceEvent;1;apigee;common/v1/stream/request;N/A;common-digital;apigee-hybrid;public;available
POST;/common/v1/digitalIdentity/personApplicant;1;TIBCO-SOA;/SOA/Enterprise/DigitalIdentity/CreatePersonApplicant/1.0;CreatePersonApplicant/1.0;common-digitalIdentity;apigee-hybrid;private;available
GET;/common/v1/digitalIdentity/personApplicant/*/document;1;TIBCO-SOA Interfaces;/SOA/Enterprise/DigitalIdentity/Interfaces/SearchPersonApplicantDocument/1.0;SearchPersonApplicantDocument/1.0;common-digitalIdentity;apigee-hybrid;private;available
GET;/common/v1/digitalIdentity/personApplicant/*;1;TIBCO-SOA;/SOA/Enterprise/DigitalIdentity/GetPersonApplicant/1.0;GetPersonApplicant/1.0;common-digitalIdentity;apigee-hybrid;private;available
GET;/common/v1/digitalIdentity/personApplicant;1;TIBCO-SOA;/SOA/Enterprise/DigitalIdentity/SearchPersonApplicant/1.0;SearchPersonApplicant/1.0;common-digitalIdentity;apigee-hybrid;private;available
POST;/common/v1/digitalIdentity/personApplicant/*/validation;1;TIBCO-SOA;/SOA/Enterprise/DigitalIdentity/CreateValidation/1.0;CreateValidation/1.0;common-digitalIdentity;apigee-hybrid;private;available
GET;/common/v1/digitalIdentity/personApplicant/*/validation;1;TIBCO-SOA;/SOA/Enterprise/DigitalIdentity/SearchValidation/1.0;SearchValidation/1.0;common-digitalIdentity;apigee-hybrid;private;available
DELETE;/common/v3/document/*;3;TIBCO-SOA;/SOA/Enterprise/Document/DeleteDocument/2.0;DeleteDocument/2.0;common-document;apigee-hybrid;private;available
DELETE;/common/v3/document/*;3;TIBCO-SOA;/SOA/Enterprise/Document/DeleteDocument/2.0;DeleteDocument/2.0;common-document;apigee-hybrid;public;available
DELETE;/common/v1/document/*;1;TIBCO-SOA;/SOA/Enterprise/Document/DeleteDocument/1.0;DeleteDocument/1.0;common-document;apigee-hybrid;private;deprecated
DELETE;/common/v1/document/*;1;TIBCO-SOA;/SOA/Enterprise/Document/DeleteDocument/1.0;DeleteDocument/1.0;common-document;apigee-hybrid;public;deprecated
DELETE;/common/v2/document/*;2;TIBCO-SOA;/SOA/Enterprise/Document/DeleteDocument/1.0;DeleteDocument/1.0;common-document;apigee-hybrid;private;available
DELETE;/common/v2/document/*;2;TIBCO-SOA;/SOA/Enterprise/Document/DeleteDocument/1.0;DeleteDocument/1.0;common-document;apigee-hybrid;public;available
GET;/common/v1/document/*;1;TIBCO-SOA;/SOA/Enterprise/Document/GetDocumentDetail/1.0;GetDocumentDetail/1.0;common-document;apigee-hybrid;private;deprecated
GET;/common/v1/document/*;1;TIBCO-SOA;/SOA/Enterprise/Document/GetDocumentDetail/1.0;GetDocumentDetail/1.0;common-document;apigee-hybrid;public;deprecated
GET;/common/v2/document/*;2;TIBCO-SOA;/SOA/Enterprise/Document/GetDocumentDetail/1.0;GetDocumentDetail/1.0;common-document;apigee-hybrid;public;available
GET;/common/v2/document/*;2;TIBCO-SOA;/SOA/Enterprise/Document/GetDocumentDetail/1.0;GetDocumentDetail/1.0;common-document;apigee-hybrid;private;available
POST;/common/v2/document/digital/upload;2;TIBCO-SOA;/SOA/Enterprise/DigitalSignature/UploadDigitalDocument/1.0;UploadDigitalDocument/1.0;common-document;apigee-hybrid;public;available
POST;/common/v2/document/digital/upload;2;TIBCO-SOA;/SOA/Enterprise/DigitalSignature/UploadDigitalDocument/1.0;UploadDigitalDocument/1.0;common-document;apigee-hybrid;private;available
POST;/common/v1/document;1;TIBCO-EIL;ContentMngtService/Interface/ContentMngtSendDocService.erviceagent/HTTPEndpoint;N/A;common-document;apigee-hybrid;public;available
POST;/common/v1/document;1;TIBCO-EIL;ContentMngtService/Interface/ContentMngtSendDocService.erviceagent/HTTPEndpoint;N/A;common-document;apigee-hybrid;private;available
POST;/common/v1/document/generate/document;1;TIBCO-SOA;/SOA/Enterprise/Document/GenerateDocument/1.0;GenerateDocument/1.0;common-document;apigee-hybrid;public;deprecated
POST;/common/v1/document/generate/document;1;TIBCO-SOA;/SOA/Enterprise/Document/GenerateDocument/1.0;GenerateDocument/1.0;common-document;apigee-hybrid;private;deprecated
POST;/common/v2/document/generate/document;2;TIBCO-SOA;/SOA/Enterprise/Document/GenerateDocument/1.0;GenerateDocument/1.0;common-document;apigee-hybrid;private;available
POST;/common/v2/document/generate/document;2;TIBCO-SOA;/SOA/Enterprise/Document/GenerateDocument/1.0;GenerateDocument/1.0;common-document;apigee-hybrid;public;available
GET;/common/v3/document;3;TIBCO-SOA;/SOA/Enterprise/Document/GetDocument;GetDocument;common-document;apigee-hybrid;private;available
GET;/common/v3/document;3;TIBCO-SOA;/SOA/Enterprise/Document/GetDocument;GetDocument;common-document;apigee-hybrid;public;available
GET;/common/v2/document;2;TIBCO-SOA;/SOA/Enterprise/Document/GetDocument;GetDocument;common-document;apigee-hybrid;private;deprecated
GET;/common/v1/document;1;TIBCO-SOA;/SOA/Enterprise/Document/GetDocument;GetDocument;common-document;apigee-hybrid;private;deprecated
GET;/common/v1/document;1;TIBCO-SOA;/SOA/Enterprise/Document/GetDocument;GetDocument;common-document;apigee-hybrid;public;deprecated
GET;/common/v2/document;2;TIBCO-SOA;/SOA/Enterprise/Document/GetDocument;GetDocument;common-document;apigee-hybrid;public;deprecated
POST;/common/v1/document/sales/generate;1;TIBCO-SOA;/SOA/Enterprise/Document/GenerateSalesDocument/1.0;GenerateSalesDocument/1.0;common-document;apigee-hybrid;private;deprecated
POST;/common/v1/document/sales/generate;1;TIBCO-SOA;/SOA/Enterprise/Document/GenerateSalesDocument/1.0;GenerateSalesDocument/1.0;common-document;apigee-hybrid;public;deprecated
POST;/common/v2/document/sales/generate;2;TIBCO-SOA;/SOA/Enterprise/Document/GenerateSalesDocument/1.0;GenerateSalesDocument/1.0;common-document;apigee-hybrid;public;available
POST;/common/v2/document/sales/generate;2;TIBCO-SOA;/SOA/Enterprise/Document/GenerateSalesDocument/1.0;GenerateSalesDocument/1.0;common-document;apigee-hybrid;private;available
POST;/common/v2/document/search;2;TIBCO-SOA;/SOA/Enterprise/Document/SearchDocument;SearchDocument;common-document;apigee-hybrid;public;available
POST;/common/v1/document/search;1;TIBCO-SOA;/SOA/Enterprise/Document/SearchDocument;SearchDocument;common-document;apigee-hybrid;public;deprecated
POST;/common/v2/document/search;2;TIBCO-SOA;/SOA/Enterprise/Document/SearchDocument;SearchDocument;common-document;apigee-hybrid;private;available
POST;/common/v1/document/search;1;TIBCO-SOA;/SOA/Enterprise/Document/SearchDocument;SearchDocument;common-document;apigee-hybrid;private;deprecated
POST;/common/v1/document/upload;1;TIBCO-SOA;/SOA/Enterprise/Document/UploadDocument;UploadDocument;common-document;apigee-hybrid;public;deprecated
POST;/common/v2/document/upload;2;TIBCO-SOA;/SOA/Enterprise/Document/UploadDocument;UploadDocument;common-document;apigee-hybrid;private;deprecated
POST;/common/v2/document/upload;2;TIBCO-SOA;/SOA/Enterprise/Document/UploadDocument;UploadDocument;common-document;apigee-hybrid;public;deprecated
POST;/common/v3/document/upload;3;TIBCO-SOA;/SOA/Enterprise/Document/UploadDocument;UploadDocument;common-document;apigee-hybrid;private;available
POST;/common/v1/document/upload;1;TIBCO-SOA;/SOA/Enterprise/Document/UploadDocument;UploadDocument;common-document;apigee-hybrid;private;deprecated
POST;/common/v3/document/upload;3;TIBCO-SOA;/SOA/Enterprise/Document/UploadDocument;UploadDocument;common-document;apigee-hybrid;public;available
GET;/common/v1/document/validated;1;TIBCO-SOA;/SONAECOM/CORP/Services/GetValidatedDocuments;GetValidatedDocuments;common-document;apigee-hybrid;private;deprecated
GET;/common/v1/document/validated;1;TIBCO-SOA;/SONAECOM/CORP/Services/GetValidatedDocuments;GetValidatedDocuments;common-document;apigee-hybrid;public;deprecated
GET;/common/v2/document/validated;2;TIBCO-SOA;/SONAECOM/CORP/Services/GetValidatedDocuments;GetValidatedDocuments;common-document;apigee-hybrid;private;available
GET;/common/v2/document/validated;2;TIBCO-SOA;/SONAECOM/CORP/Services/GetValidatedDocuments;GetValidatedDocuments;common-document;apigee-hybrid;public;available
POST;/common/v1/document/generate;1;None;None;N/A;common-document;apigee-hybrid;public;available
POST;/common/v1/document/generate;1;None;None;N/A;common-document;apigee-hybrid;private;available
POST;/common/v1/document/clm;1;None;None;N/A;common-document;apigee-hybrid;private;available
POST;/common/v1/document/clm;1;None;None;N/A;common-document;apigee-hybrid;public;available
POST;/common/v2/document/signature/client/sign;2;TIBCO-SOA Interfaces;/SOA/Enterprise/DigitalSignature/Interfaces/ClientSignDocument/2.0;ClientSignDocument/2.0;common-document;apigee-hybrid;private;available
POST;/common/v2/document/signature/client/sign;2;TIBCO-SOA Interfaces;/SOA/Enterprise/DigitalSignature/Interfaces/ClientSignDocument/2.0;ClientSignDocument/2.0;common-document;apigee-hybrid;public;available
POST;/common/v2/document/signature/confirmed;2;TIBCO-SOA;/SOA/Enterprise/DigitalSignature/ConfirmDocument/1.0;ConfirmDocument/1.0;common-document;apigee-hybrid;public;available
POST;/common/v2/document/signature/confirmed;2;TIBCO-SOA;/SOA/Enterprise/DigitalSignature/ConfirmDocument/1.0;ConfirmDocument/1.0;common-document;apigee-hybrid;private;available
POST;/common/v2/document/signature;2;TIBCO-SOA Interfaces;/SOA/Enterprise/DigitalSignature/Interfaces/CreateDocument/1.0;CreateDocument/1.0;common-document;apigee-hybrid;private;available
POST;/common/v2/document/signature;2;TIBCO-SOA Interfaces;/SOA/Enterprise/DigitalSignature/Interfaces/CreateDocument/1.0;CreateDocument/1.0;common-document;apigee-hybrid;public;available
GET;/common/v2/document/signature/details;2;TIBCO-SOA;/SOA/Enterprise/DigitalSignature/GetDocumentDetails/1.0;GetDocumentDetails/1.0;common-document;apigee-hybrid;private;available
GET;/common/v2/document/signature/details;2;TIBCO-SOA;/SOA/Enterprise/DigitalSignature/GetDocumentDetails/1.0;GetDocumentDetails/1.0;common-document;apigee-hybrid;public;available
POST;/common/v2/document/signature/event;2;TIBCO-SOA;/SOA/Enterprise/DigitalSignature/CreateDocumentEvent/1.0;CreateDocumentEvent/1.0;common-document;apigee-hybrid;private;available
POST;/common/v2/document/signature/event;2;TIBCO-SOA;/SOA/Enterprise/DigitalSignature/CreateDocumentEvent/1.0;CreateDocumentEvent/1.0;common-document;apigee-hybrid;public;available
GET;/common/v2/document/signature;2;TIBCO-SOA Interfaces;/SOA/Enterprise/DigitalSignature/Interfaces/GetDocument/1.0;GetDocument/1.0;common-document;apigee-hybrid;private;available
GET;/common/v2/document/signature;2;TIBCO-SOA Interfaces;/SOA/Enterprise/DigitalSignature/Interfaces/GetDocument/1.0;GetDocument/1.0;common-document;apigee-hybrid;public;available
PUT;/common/v2/document/signature;2;TIBCO-SOA;/SOA/Enterprise/DigitalSignature/UpdateDocument/1.0;UpdateDocument/1.0;common-document;apigee-hybrid;public;available
PUT;/common/v2/document/signature;2;TIBCO-SOA;/SOA/Enterprise/DigitalSignature/UpdateDocument/1.0;UpdateDocument/1.0;common-document;apigee-hybrid;private;available
POST;/common/v2/document/tipification/search;2;TIBCO-SOA;/SOA/Enterprise/Document/SearchDocumentTipification/1.0;SearchDocumentTipification/1.0;common-document;apigee-hybrid;public;available
POST;/common/v2/document/tipification/search;2;TIBCO-SOA;/SOA/Enterprise/Document/SearchDocumentTipification/1.0;SearchDocumentTipification/1.0;common-document;apigee-hybrid;private;available
POST;/common/v1/document/tipification/search;1;TIBCO-SOA;/SOA/Enterprise/Document/SearchDocumentTipification/1.0;SearchDocumentTipification/1.0;common-document;apigee-hybrid;private;deprecated
POST;/common/v1/document/tipification/search;1;TIBCO-SOA;/SOA/Enterprise/Document/SearchDocumentTipification/1.0;SearchDocumentTipification/1.0;common-document;apigee-hybrid;public;deprecated
